"","l.wt","l.wt.1","l.wt.2","l.wt.3","l.LCAD","l.LCAD.1","l.LCAD.2","l.LCAD.3"
"Ssr3",11.1516714397554,11.2744026153691,10.8433132331152,11.185641292414,11.3176593545704,11.0331707143402,11.3212260755175,11.0312118369826
"Ctbp1",8.59590245601549,8.52513222744474,8.54589170845472,8.60032752022675,8.80350968938762,8.63495923184075,8.76929477249089,8.83849234515209
"Cdv3",8.73977339628002,8.73290329232075,8.84945242369675,8.79429320931247,8.65992054575854,8.7616947801077,8.63070394517727,9.43124968177431
"Copa",10.8495474085617,10.9401503027257,10.7460354987062,10.7415141765886,10.6522083441803,10.6244659465223,10.6683855374709,10.6248683653949
"Anapc2",8.55384828281783,8.47430421202442,8.65736097049271,8.69359020755834,8.54803273686219,8.66043469744523,8.81301401853231,8.82252698382608
"Cox18",8.82298947838157,8.77228738599906,8.68586157295307,8.97083763900251,8.3408221585928,8.23793411468584,8.44866279432682,8.31467826529884
"Arfgef1",9.35194681608031,9.33465676101325,9.36848834585865,9.50810435040736,9.40927509156148,9.35571482997764,9.2445212028011,9.44849773783655
"Ddx24",8.21324826318055,8.01706700265248,8.22258564258408,8.35948374617421,8.59130765607918,8.41170790985977,8.61570069415556,8.28590014015835
"Snrnp27",8.96309921153548,9.0307739275879,9.06629944255543,9.17006322804822,9.05422287241783,9.08425660421667,9.01101951754498,8.7251901241608
"Tmem129",7.65752125234318,7.61371558775654,7.59854832973344,7.63659910129009,7.77422001514117,7.97910686696113,7.86550186442066,7.87469622204503
"Rnf220",7.37210038144428,7.39079139534442,7.33685490684646,7.34401897267109,7.25565103752436,7.36334272868968,7.46936708892461,7.4727429824365
"Sap30l",8.52257352824723,8.5373258899359,8.72977445290669,8.98259161693885,8.66970060303295,8.64934259290112,8.63982580678634,8.83735942500413
"Armc1",8.91683772086572,8.48658848563957,8.79347800475765,8.91512587425086,8.97253892872546,8.84940435027697,8.98596770493505,9.09344291862264
"Mad2l1bp",7.1120134383127,7.14267595425933,7.46532486070753,7.48747010993395,7.3060331543248,7.16937436795541,7.32842208576851,7.2799906689361
"Naa60",9.2043866631091,9.00750536606296,9.16709328960787,9.33175268221908,9.22037890815917,9.23487848994728,9.09260176539508,8.99279686299938
"Vta1",8.87178803124782,8.62783625333787,8.61726376551641,8.80376432994039,8.79347234726507,8.95135684791571,8.87607578278498,8.91739848637294
"Rrn3",6.41660839234767,6.05589583013233,6.16498224646036,6.54141038773048,6.68120382885612,6.56543922012587,6.58235352377779,6.75652456620513
"Apoa1bp",9.80084134989761,10.1307868864939,10.0408468252928,10.0792971679384,10.1560257972504,9.97294141417446,9.82286069510608,9.91855529036603
"Pdpk1",8.03948569804319,7.91579359118878,8.03098267403771,7.8505857665983,7.75101463681535,7.72906313358219,7.4769245808879,8.14135548556612
"Cpsf7",8.44447997673007,8.38014222997194,8.26872631664761,8.2136411863265,8.21251301895238,8.1126594781978,8.1097115780637,8.28035348795034
"Abhd16a",8.75788570789053,8.87359031255996,8.86661748168233,8.86667071799101,8.72551714925899,8.78682731835661,8.89571259315046,9.19340323754225
"Gm8069",9.1865149187591,9.32720747870412,9.44204526299077,9.50680165301717,9.45552827934619,9.22311020894946,9.40249635441339,9.06663225215136
"Rab7",10.0675313662996,9.83288673962294,10.0408931496387,9.9724693406105,10.0063998946496,10.0217237764665,10.1026552250294,10.5817051544315
"Ddb1",9.77302362160692,9.55291842592354,9.78085992986569,9.82360830602968,9.76939108434859,9.75862881156663,9.94158173023716,9.74259850198535
"Txndc12",9.41261572017939,9.20205034003845,9.24273206068068,9.2673930711286,9.47742750131451,9.52893251389541,9.38573932423187,9.54236026929336
"Psmc5",10.0932626561831,9.97345450535224,9.71055695328551,9.84633064631306,9.82611270533462,9.87958906938996,9.87657549730858,9.93144890146377
"Tmem165",8.13476472343716,8.15250389219906,7.91257095038571,8.12143705816694,8.32512094024928,8.17372320188235,8.11697195576159,8.18586456358602
"Aup1",9.49735648648686,9.47899149639197,9.46743590117914,9.46383474409964,9.51181885811663,9.53219323544639,9.43892291567715,9.5123930286957
"Hdac5",7.87420986035761,7.84975624693509,7.75258349612281,7.79998728462903,8.16108329673319,7.98299927703498,7.66504287108722,8.22385788003494
"Pfdn6",9.64706603919783,9.45727539225014,9.38959692495419,9.34308431230212,9.56193076079725,9.4990988399699,9.35696799079732,9.54560568118505
"Dscr3",7.93436623268443,7.82406898984856,7.97359847625064,7.92675870985686,8.22167208552608,8.12050243790936,7.89637848463995,8.16696444099616
"Cic",7.85215568670313,7.46763986462475,7.78455927383801,7.45977880732349,7.69776297928893,7.27803847553471,7.7454114052155,7.88886352934406
"Dctn5",8.45325178212344,8.48432546633335,8.35483546657897,8.1550894114504,8.11242866372117,7.95738219328394,7.94300751783507,8.00931934429917
"Rragc",9.26276974658068,9.12394419592122,9.45090679474474,9.41433232952194,9.27206901928969,9.35980129439499,9.26264186142548,9.4765767152824
"Tbl3",6.92786357327251,6.80416871795721,6.80186560006549,6.7423252694278,6.43775706505916,6.51086953321588,6.84398987200944,6.59271191579318
"Hp1bp3",9.22975445558327,9.14848232752506,9.36031159684358,9.31729592712746,9.51346774929436,9.52092651431616,9.38869764629817,9.54108526739491
"BC031181",10.1687564713362,10.1573162367092,10.101286977434,10.2251119772714,10.2127093995316,10.3678369043919,10.2853736652403,10.2378311301435
"Abhd17a",9.18088432065951,9.01556502911885,9.16025743303086,9.44977470933591,9.25973133140023,9.28025436917408,9.25067328039498,9.39521985719111
"Polr2f",8.30838681577681,8.21005861006472,8.15667371433203,8.15443712398461,8.14107450980767,8.0552161839051,8.19632568286592,8.85105891215763
"Ube2v1",9.03223796322689,8.90793514936903,8.98733621608644,8.93840883450167,9.08183278497532,8.99784759610563,9.38677215455679,9.30127531541091
"Gbf1",8.75365174892738,8.6097278367867,8.30915107982516,8.51578826962632,8.72807189556794,8.32321451786476,8.60705502867192,8.49308006746032
"Fryl",7.21239611653217,7.2343508323937,7.13988379902386,7.15537174460075,7.17644071492153,7.19172504542233,6.94845554284537,6.81066224214115
"Tmem234",9.47206590832562,9.43340120672355,9.3112135220124,9.48110192684802,9.34148978002846,9.43496705439478,9.35490993873892,9.53622053772711
"Ube2r2",9.09957591441309,9.25520139952667,9.28193767495707,9.37789149526912,8.9766120931229,9.05061441719738,8.81990718669475,9.22097777414015
"Itch",8.85509770057418,8.76893803528814,8.79698748394403,8.75448987134245,8.7489089866823,8.94354337813119,8.85614489948269,8.77679061857231
"Rbbp7",10.3448354859221,10.3503953067352,10.3150009819295,10.4894202553487,10.3094936910887,10.3275525879452,10.3021482326538,10.0980386645835
"Aldh3a2",8.69886212200469,9.04063603587272,9.40810112077749,9.06389818401351,8.95990847253086,9.28677466934339,8.81310084820296,9.25768752438774
"Pnliprp1",4.74526643317916,4.31375933951069,4.43094691409045,4.27400068506246,4.41840222038273,4.82274722568226,4.41138272015372,4.33064695240133
"Actg1",10.7794427710509,10.6043377816523,10.5528869260989,10.538245202853,10.5532788962849,10.8963050787346,10.822624204103,10.8693695179514
"LOC101056240",11.8111638937011,11.8576250190698,11.7179584235365,11.7097158227294,11.7373867038491,11.6865721349051,11.6137094557454,11.6604728480964
"Vps35",9.20319159852821,9.39925826825603,9.33772685591139,9.56344833564696,9.32735707547838,9.48398141574313,9.429636110745,10.1637811099866
"Pgc",4.88343000822655,4.88728004048331,4.82108019928661,4.82158706035014,4.85421133690832,4.93758483698101,4.86871293664731,4.91586442013138
"Ganab",8.35177934538587,8.17425570211999,8.12736876998566,8.17202535824114,8.31360926011824,8.11730769748842,8.42051895704389,9.264938332971
"Ublcp1",8.75589845372118,8.39408782387868,8.31298872635941,8.45551539547476,8.69188682208728,8.64141109524411,8.73635981686243,8.91234591853804
"Rnf34",7.73864895815381,7.58897354800348,7.91799449719635,7.63221215000103,8.12993429825343,8.0407256696536,7.70822573129102,8.01861008525671
"Rbck1",8.49216272156264,8.38025195114839,8.47462565627817,8.91240017370607,8.36781310287054,8.35585689812576,8.57134347432974,8.48713872968097
"Pnpo",10.3911286419076,10.2101707574288,10.2164211546563,10.3500556193421,10.4755459900105,10.4827652095736,10.3495340239058,10.4424647982142
"Dazap2",10.1958446203642,10.1328058441067,10.2902699139426,10.3256215089917,10.3667221787874,10.3242005776589,10.2024412308085,10.4209813918462
"Wbp11",8.24753945222254,7.90367991453695,8.0539141010569,8.30032253914523,8.1604423493995,8.12373638667679,8.09312817762033,8.14268687864341
"Slc16a1",9.60097606607251,9.37188334538375,9.04975417233148,8.75493051520774,9.77950194973248,9.40786554080313,9.59636775210988,10.0767630980261
"Clps",5.09734671375989,4.8593077886468,5.09590986642252,5.00284021333548,4.95107147179562,5.03292356640851,4.89261610764131,5.49755376891267
"Plat",4.81398671894197,4.59417582509311,4.93993096571075,4.65029669858454,4.54305979202304,4.86591767662358,4.68529034096886,4.35725597545161
"Tpbpa",4.1896730616225,4.19836305337882,4.20547133979329,4.24406310816879,4.09248899667777,4.18657907653069,4.1944299249419,4.22148658825842
"Uhrf1",4.32481297911395,4.4704734163512,4.48272759103122,4.45123541485609,4.46060929506805,4.51868742591174,4.63268688534566,4.39486983300831
"Cct7",9.56131066910365,9.55320943064678,9.33125656592073,9.44133227103692,9.41048219792345,9.32852059782188,9.45311641586897,9.3620919822085
"Nono",9.39167166516267,9.34174354371692,9.31757918952124,9.37218100176235,9.30542016972975,9.32727885408879,9.31920869306356,8.70799922912747
"Nptn",9.35815424806351,9.31758106910297,9.25576970271882,9.56428336663603,9.21196551194089,9.40013399356948,9.31551166270892,9.2854328295669
"Scd2",5.33103224143366,5.52805021683483,5.27869641272073,5.5230857567482,5.33766615276215,5.37824221399022,5.38843129818774,7.17321200140144
"Atp6v1h",8.68326568658994,8.62244803016537,8.41716285151846,8.61877442684444,8.50043492043253,8.56610873773501,8.61946205581974,8.4851531963623
"Serp1",11.6669734324615,11.8305752784068,11.2441497342327,11.5893543851753,11.9010731619951,11.6099117448487,11.8682966274419,11.4726410395151
"Lbr",7.51662735853148,7.41918280863973,7.13716945198919,7.53961652269383,7.78105068138201,7.49026341283873,7.83349468037978,7.83713818516674
"Orc5",7.42530873642689,7.64412212609359,7.64093357736881,7.63990074550886,7.83892101735888,8.00200839956155,7.69675872012644,7.76544716097696
"Psmd2",10.8557663605694,10.7303771529594,10.608041775366,10.7341213311407,10.6852531248699,10.5866213034897,10.8057794958016,10.6386881373039
"Agtr2",3.62248084392215,3.6663815560302,3.47607185725203,3.62248084392215,3.6005518889011,3.81284063223893,3.58206446365639,3.50722023811714
"Rps29",13.1476811646919,13.1702081589099,13.0653898230923,13.2367590231368,13.1116622903604,13.0197663637028,13.1226039283244,13.1948882543218
"Dusp6",8.1031646756935,7.82630727648076,7.89176942805991,7.8295650129455,8.75783923349434,8.83552549111199,9.12567512089594,9.60760402991845
"Prl3b1",4.12566473843723,4.20286174627465,4.15524382856824,4.23348861082894,4.27622023427307,4.30798582244164,4.14266674504138,4.12452417599667
"Klk1",4.33047016491475,4.30883898069409,4.42872292406714,4.3910768588177,4.52168118127818,4.34248146398096,4.51028017973348,4.15386636565141
"Npm1",9.45896925711102,9.64761526154658,9.52081601870561,9.61366811462991,9.55023424907288,9.60918522194251,9.39695798417777,10.0558356788885
"Elovl5",12.3549670378842,12.6305813775896,12.3814242538125,12.6463206863385,12.7276811268228,12.3924788716077,12.5760748755551,12.9017390842305
"Dync1i2",8.61896136403612,8.59533499508211,8.48897939325886,8.63413712698729,8.6338224200409,8.60853671608565,8.59269906082856,8.68986704003004
"Mlst8",6.02006307666522,6.01608675976909,6.18261454003689,5.83759364865369,6.31329084459328,5.98548126938413,6.29064847125779,6.47849330731229
"Syt4",3.93821501998052,4.11765677251549,3.97746453085362,3.96471162887601,3.93663506538673,3.86116032334331,3.9843603054831,4.20066175317147
"Ldhc",4.44491959587339,4.49048422720761,4.32129053529566,4.44458746333741,4.21242529560189,4.29482657095382,4.53989833627015,3.84176233322885
"Prl3d1",5.98561450253354,5.8273464646055,5.85736572863322,5.83979258990348,5.7740710680661,5.83313227800292,5.90770965755256,6.01284038229735
"Stmn1",7.709863174419,7.65540549930473,7.15583796168403,6.98210715694306,7.08341358680839,7.31377787447262,7.05576321757051,7.37424607861539
"Rasa3",6.65276195740328,6.60279659757017,7.15779498555797,7.03245926779253,6.51877257873712,7.01798246429595,6.98701428340103,6.65184775304134
"Gm15210",9.44872836569464,9.40864792662281,9.31364425237987,9.37457832534636,9.26244801570884,9.28709269552301,9.32037248209261,9.41559030904508
"Def8",7.92874770778955,7.98209100927839,7.90612504280849,7.97258088675504,7.9171352014328,7.76364799825957,7.92082980390648,7.79628989227387
"Emb",5.52206548179402,5.43685839393995,5.5531607671829,5.29666834480105,5.23159418797908,5.27365714978382,5.29990448417504,5.38757088520279
"Kpna2",9.48371119823286,9.07739549732753,9.22054483871205,9.47277063705713,9.47006601709193,9.7235746019457,9.80732819330813,9.15530778294183
"Tyrp1",4.24340598979413,4.37869430681856,4.28953628255268,4.24165241282145,4.26588869295895,4.21977918993821,4.27526339595449,4.34182837960129
"Bpgm",7.01022981047344,7.11763073908879,6.78467689312595,7.23163311047131,6.89080484979526,6.90468861733894,7.09176419022715,7.41096778840506
"Trim28",9.4330148431038,9.19993877717414,9.47696110393551,9.56076907362691,9.40812675129126,9.36129375679016,9.2409496622351,9.3248976646316
"Calu",9.67236901211691,9.62168688863336,9.30640124119055,9.49318406967447,9.62433810660933,9.50599093703342,9.68323804863977,9.55197140211327
"Actr1a",8.60181430998002,8.26662258876099,8.50659269969003,8.55076602118888,8.55505082381319,8.52425475374959,8.802376773988,8.58108712061065
"Spry1",7.00438790475027,6.91355473808805,6.7577666777867,6.77078822194137,6.88809395091376,6.57426169770049,6.46871282141969,6.51449496085907
"3010003L21Rik",4.4924888961837,4.46359872123696,4.68511010784593,4.55459210541172,4.39841125670276,4.5303291727985,4.49830059496447,4.36178400724257
"Rps26",12.3625231198048,12.3640603564895,12.168072667257,12.4280185653139,12.3016280549414,12.2448225582372,12.3107365982041,12.2872170750357
"Dpysl3",4.93213082808981,5.14953492613136,5.0350488138516,4.74726050941979,4.98229114767521,4.82914540611431,4.92762649994731,4.6157994034052
"Rplp2",12.1962432522237,12.2715473577347,12.0671853634509,12.5351458296226,12.2611684858372,12.0599060155504,12.2534875638933,12.2772311908926
"Lamp1",12.1528854704358,12.0777340208702,12.186739942469,12.1804055528549,12.0269822517037,12.0407866322356,12.0131282768898,12.1155891758346
"Ghitm",10.0061921127754,10.015133622741,10.0297549915897,10.0242575457511,10.1094286673584,10.2338997409078,10.1062309842552,9.42283427867529
"Cela3b",6.08205520094472,6.12619300228579,6.2503946385243,5.95900388323196,5.87653656708414,5.97683513847169,6.04112853650439,6.96497776586302
"Chgb",4.66387696328618,4.89262630688792,4.9229464566399,5.03317730396829,4.55613177141492,4.9405417554577,5.16494030432119,4.79209044839065
"Sh2d3c",7.13613661961185,7.30975345200622,7.00975417182355,6.99297525962527,6.9109086714717,7.03935535225736,6.96203134354462,7.04032567149695
"Tfg",10.1693057119219,10.116754486034,9.80905906478347,9.95556832684666,10.3685464024363,10.0027790180887,10.1492575869281,10.1379203644799
"Hsp90b1",11.3153670542211,11.5490028840669,11.1617478893355,11.3930202970064,11.5663837933362,11.2683896525491,11.4388395345244,11.6303996921426
"Papss1",7.78718808525804,8.05017461612083,7.58058984988983,7.95213981936086,8.24378588016185,7.86156803436402,7.86036059772207,7.72694725996501
"Suclg1",11.1511726003632,11.2163200184646,11.1533117314075,11.2559319193347,10.9424820296738,10.9619502820486,11.1202973727031,10.9743451781557
"Sgpl1",7.90579418170092,7.90850680083889,7.66883273436456,7.88965329021041,8.47597413022724,7.84960082502709,8.11416605819635,8.94279386849994
"Mgst1",13.108172459303,13.0650392293344,13.0772256891123,13.0366930149793,13.0934214646113,13.0489813014235,13.1246102612152,4.69422197320028
"Junb",7.193616329966,6.73302264533668,8.14388841319909,7.84993460186812,6.5361284531961,7.77787158836159,6.87570426553579,7.52432928140561
"Plod3",8.60305408609656,8.38293068825196,8.21684264887449,8.35049813108818,8.39216133705958,8.30479050952514,8.35212334027752,8.19491096344278
"Slc38a1",5.71556186394511,5.93725391481838,5.77086358046198,5.50799796660191,5.94365258902816,5.6823463134502,5.79577780327379,6.12964446981936
"Lpl",9.05394740643483,9.72498699996192,8.97680953969169,9.2632245923506,10.2704677386698,8.82309523613581,9.92473502345827,9.05838485095812
"Reg1",4.5252828798639,4.33737285394087,4.35794162041509,4.30991553930861,4.3978724258195,4.2312345465827,4.27973514653017,4.32183164750009
"Tmsb4x",11.2896423949983,11.0816134545429,10.9122352610142,11.1351395334932,10.8119344822333,10.5132694527386,10.6623344967197,11.3776215856737
"Ccnd3",8.1719093455651,7.70052863535489,7.81148291165001,7.8724341186225,7.87467526103029,7.77159543931757,7.96915100823835,7.97370436813003
"Tspyl1",6.81401173469903,6.81405626449415,6.81198269706057,7.17839127316017,7.06272502982011,6.99182418513416,7.08348398117931,7.46953535096345
"Stip1",8.61919215805193,8.42231555459336,7.93909455192438,7.90387534004032,8.49608240328367,8.08942415616035,8.32072262545324,8.06697079529621
"Ciapin1",8.52904983936206,8.65580467503895,7.7780035469255,8.08929519931248,8.83391899105649,8.90304279058244,9.03164900703977,9.10679820159586
"Impact",6.94830940580677,6.88401845561746,6.62871697093423,6.91326096491607,7.05918879820661,6.77428387313741,6.81540673741599,7.09612319871253
"Gm15483",11.3134203498222,11.314635241533,11.1745032954131,11.3722561926782,11.2520598464652,11.2010669504955,11.2785825703175,11.2471552395136
"Ddx1",9.50434499488158,9.55154427910107,9.38974188966528,9.61730961425053,9.51379015743151,9.50972560750294,9.62403683192964,9.5670776458414
"Mthfd1",10.1341151355917,10.1633260207017,10.2203228923128,10.1531123885944,10.1715061274632,10.2438939764353,10.2496169246945,10.6116943328426
"Npdc1",5.98971315477887,5.84131671440993,5.7536049373851,6.46180011968311,6.04062989937108,5.98971315477887,5.79168794701928,5.80489013733003
"Cstf2t",8.71252827289973,8.47470668543171,8.85986232949058,8.66937538177627,8.8471631711752,8.8458032699424,8.61248498055742,8.70225145124711
"Marcksl1",6.65397959974431,6.86748099570127,6.58888095441867,6.6286340617955,6.57074035704244,6.17523134172276,6.48701133253337,7.13796904567159
"Tnp1",3.90769914383354,3.80004101432779,3.82456156456685,3.95217689311064,3.90998143038952,4.02497331878762,3.86842151931294,3.86371162428675
"Actc1",5.69298405927407,4.9768982229221,5.6000452071031,5.30495648544158,5.42003296366232,5.08214520835827,5.68609763686081,5.07206591567261
"Map1lc3b",9.98655728230056,9.98353298191324,10.070500984839,10.0241849632956,9.85852699772893,10.0308692221516,9.84392434530813,10.71814350992
"Cops8",7.99227995457854,7.79765795963689,7.90080638254229,7.79591185406923,7.86223266435977,7.89860247565961,7.73028521581473,7.72168257592678
"Bcar3",10.283666588793,10.7476272358235,10.0887147110629,10.4207077634984,9.89623454559907,9.68210979293163,9.59071348134498,9.88888163750015
"Spink3",4.7622022529224,4.53455924886156,4.81463429625781,4.96708014289302,5.24595073059899,4.88096762144507,5.17118680764335,4.8335146418102
"Gm5621",13.2265300542323,13.279868078556,13.2788124095019,13.283034366736,13.3420686938066,13.3214778868893,13.3278150559858,13.286562959459
"Mcm5",5.01578134727347,5.4000596843547,4.59269424766117,4.93961668276329,4.86117079704853,4.57438475000235,4.88512611244938,4.9851536499928
"Creg1",11.7284161894715,11.7900396202353,11.7982432482776,11.7115048440728,11.5784453668262,11.5768883298725,11.4415502909905,11.3284807225687
"Cpe",3.66600636582922,4.22946502695864,4.22232149567435,4.0952048335175,4.09128989820192,4.4529017837942,3.7619054138121,4.42194409630038
"Pebp1",11.3489171636651,11.4501888063737,11.4527016760299,11.5734555254117,12.392484922401,12.5201462531705,12.5451386030773,12.4474316115294
"Fkbp10",5.30647171209467,5.439754104388,5.31682819939794,5.39302995531861,5.23387985604969,5.24034867880672,5.2641455480612,5.52386570547352
"Try4",4.07542857538821,4.03119420017457,4.11307718561037,4.05168818959382,3.96015933367758,3.87885479572997,3.96982499945633,3.99039146418885
"Rrp1",8.55658125295161,8.44625705712272,8.51675496509689,8.57754344598126,8.42976449389314,8.34855634823013,8.58641102432775,7.69952109485874
"Slc2a4",6.30589566738503,6.09994374524339,6.59772037773726,6.43511620132888,6.48020715777275,6.52013721738079,6.61088376789666,6.62916366493079
"Mpo",5.41063017100488,5.32598069871869,5.59047118057094,5.15751934101473,5.0657868388017,5.00984093129845,5.01852228260455,5.25108431862482
"Itm2c",8.72902009034899,8.65909100860289,8.68884181523487,8.69686695124063,8.55864620763137,8.36652177325729,8.52505484318915,8.3887491274617
"Eif3h",10.354503622144,10.3984604684462,10.3401813616754,10.4305343020683,10.4201737230314,10.4051084807931,10.3349227429962,10.4420166397312
"Hnrnph2",9.13258738113221,8.99727253317845,8.97452452299454,9.14739887423809,8.93516640535325,8.97684481663931,9.03467655523137,9.20718386960089
"Scd1",12.3177375269906,12.7511932591191,12.8562300239761,12.9813982886789,13.4556698068532,13.196173772452,13.4781881781134,14.2004021718684
"Ndufv1",11.1774203895279,11.0486277764575,11.1807172498006,11.1459219590588,11.1129183707754,11.1344118591843,11.1429140813377,11.1193008583156
"Kap",5.0983873844719,5.03419279881164,5.00691990059043,5.17496749509082,4.84067926945887,4.94902084047023,4.92377422083117,4.03496082140533
"Cox6c",11.7511454846368,11.6971724656281,11.8230594601428,11.761584577761,11.7346680490128,11.756375870118,11.7564110866929,12.6958026882331
"Map2k2",8.90221146409002,8.8682631435529,8.82865517392022,8.87016166446345,8.83485952982988,8.77059746300209,8.91623201941296,9.38431264458226
"Carhsp1",8.46426563814353,8.38297336503067,8.78981511421149,8.91524869664843,8.66882098319318,8.8634180456615,8.94828665452446,8.81801035432384
"Isyna1",7.43726111882998,6.42154732210651,6.5198054352787,6.66968629044648,6.51738020606462,6.20197391292408,6.56886147680258,6.55425315581039
"Tubb3",4.13670736269514,4.20477003661571,4.26243390934803,4.27662752956472,4.26264858360516,4.14028262365221,4.32885455523625,4.15925498266725
"Atp5g2",10.0747056817119,10.0776856951697,10.1413781896561,10.2162042270101,10.2374929139923,10.222630755882,10.3632526327814,11.3025998574072
"Herpud2",7.38471903389593,7.44996881487182,7.47732251888267,7.50895005119926,7.62383843379228,7.58354240049358,7.42189025849928,7.6978607472064
"Lcp1",8.73224636886175,8.69550775396072,8.74204105131563,8.99540084918406,8.78056038662725,8.72528311945281,8.7398786084658,9.38402368016671
"Acadm",11.3253888883529,11.6372947018724,11.6950922384163,11.4735165229873,11.4935150451091,11.734486552507,11.410240178921,11.5160464770437
"Sf3b3",8.3377341914745,8.18252183135821,7.84989545572451,7.9784694274009,8.17657280880309,8.0545539618022,8.1640281231414,8.19516173698938
"Vdac2",10.4759845636726,10.427582813436,10.5481510630429,10.8373794213444,10.4958629197263,10.4434690717444,10.5235061877592,10.3613014341378
"Sqle",10.3084592876396,10.0087909311428,9.0710744185102,9.94566914843442,10.1155758791278,9.77118009874575,10.5971365169351,10.4788960898605
"Cyp2e1",13.864025148242,13.8656988653347,14.039331373821,13.8797045220247,13.9157410392549,13.9726266055459,13.9433775366576,13.8466091755638
"Casp6",7.97011227700481,8.02097521785401,8.93222520667041,8.65481189772702,8.11944966280758,8.63370699334092,8.13767821452578,8.55130002016829
"Txnip",8.37402682125257,8.77656226054782,7.94988675129729,8.4562174706654,7.87938040039388,8.30435727726037,8.29264876765226,7.4610090315538
"Hey1",6.24666118277296,6.39644620444236,6.18206407997668,6.08070711658295,6.38076546002708,6.65546231650182,5.98520612328808,6.15838631194214
"Cldn11",3.9252359169885,3.9353225438117,3.89475656264376,4.14266584657795,3.78452513113438,3.79370572967661,3.77859527619774,3.82378196321764
"Ywhah",8.92510798834667,8.80872344832629,8.42481042278571,8.6111602050396,8.86128136197615,8.96126648798958,8.96270372955864,8.95747282749496
"Psmc1",9.12831015797049,9.32137976658285,9.29021829840982,9.25277800557278,9.47192857815941,9.48887056973638,9.40462019007157,9.56881801349512
"Mdk",6.61092856523179,7.11051901460852,6.89126351029116,6.80713083608194,6.70691921560023,6.82657912040224,7.21835515344187,6.85631894889982
"Satb1",4.47023394542356,4.48005409954501,4.40208898316508,4.56896055609121,4.48795235873099,4.46121840432639,4.27616390665444,4.24030165798829
"Tspan3",6.51782982737031,6.80686664174079,6.32475948906795,6.67337989221581,6.33284807946577,6.33481119516224,6.27290444236796,6.41739077859107
"Pld3",7.84171434876815,7.80410533000932,7.96997550996667,7.83921002506202,7.85596796455806,7.81393192894379,7.94773668864747,7.99292616027797
"Abce1",9.02655145238648,9.02304352964321,8.64064975605546,8.83176797747321,8.88853943099969,8.74008922913181,9.07760988921802,8.8643550786867
"Dr1",6.86433084032967,6.81789450472181,6.75943956344868,6.65388778103566,6.95963272871849,6.86736113470607,6.72549305269109,7.31102322112826
"Atp5g1",11.7728663054482,11.8760337930494,11.8556709122964,11.6132965438643,11.9238033031572,11.8268919206401,11.9696455356034,12.0254993604429
"Fabp5",11.7243890614231,10.7652797162035,10.0242443152073,12.5493916989893,12.9974879792967,12.1348820320551,13.1206560103525,13.1705151239682
"Fabp3",5.23400065132004,5.57871534970911,5.71892067516771,5.70028592420149,5.23590126010712,5.48743537948331,5.29378981135227,5.04928050576087
"Fgg",14.172741813777,13.9726629505201,14.0544557676642,14.1167212383927,14.2317533913935,14.116007699374,14.1281290435793,14.2592306246137
"LOC102635048",11.468651735881,11.5575380362919,11.1897839825114,11.5086269223177,11.4158573060043,11.2426051257175,11.2488403580076,11.1840219297779
"Pdcd6",10.3025178374123,10.2962951868337,10.5256671265792,10.5973729704041,10.2913952034275,10.545201386129,10.3859347492289,10.592154544169
"Klf10",5.94070197563715,7.06979903323623,7.60297153180676,7.69148677685703,6.18424041739643,7.80717985585042,7.65532105651515,6.92786357327251
"Mcm7",7.62702621966429,7.58533241966134,7.3678881894399,7.46127763349099,7.47877630580079,7.36202314170474,7.5088716879021,7.41395569241038
"Cd24a",5.72007722561586,6.15219041079429,5.29087908195497,5.77968107525844,4.68840928012167,4.94697973958712,4.86427021875638,5.1666507792907
"Hif1a",6.87505816643076,6.92346577544853,7.08366866032134,7.26260143843362,7.00547926192654,7.40184409741148,7.34367332837482,7.12125168510911
"Cyr61",5.63177316400965,5.84126558221999,5.99770855654835,5.61907709588904,6.3882447825685,6.40322651528506,6.05862734296452,7.06235790970145
"Lipf",4.38638207404417,4.37778378037417,4.38622430133836,4.27637531931346,4.34664633977657,4.32407186099897,4.67857456294407,4.35610872864004
"Sgk1",9.07748025916762,8.6005906752298,7.04357767273235,7.0082287039126,8.38527096854715,7.6629109343734,7.8167261543912,9.5584068220002
"Nasp",6.60492081467049,6.27547165685344,6.62664004865602,6.49552164189149,6.59676975206527,6.68397751388234,6.60044158225643,7.21387108714227
"Smarcb1",7.40599353356637,7.29504698852073,6.98724269129863,7.193175769526,7.42194480298545,7.12734365934003,7.45046438576242,7.96419667773139
"Fuca2",5.2665799394671,5.34786332244916,5.31786398458693,5.2193179526911,5.4000000292223,5.50019280953992,5.38545391995013,6.29182721220191
"Phc2",7.56494189698911,7.25967711001714,7.2778287567613,7.24712711773818,7.49355155084315,7.27150360021382,7.3348515437221,7.97112459426069
"Gldc",10.2273616745848,10.236326263565,9.86394501486965,9.46320154946632,10.2213038709167,9.77355195630803,9.92334932626015,10.3121681224448
"C2",9.82813735711163,9.40845967301262,9.3689136761874,9.68972302972691,9.57327273871437,9.30911455468692,9.50866316649549,9.53780739694604
"Prps1",8.26430315642568,8.323732363777,8.35721583510418,8.35167889780109,8.51366522912796,8.5128039755362,8.12407301434807,8.59309575560825
"Lrrn1",4.10815725461745,4.07338813111286,3.97642871136029,4.06762211133235,4.14493798639347,4.17918154950759,4.11784545406976,4.11162855466483
